,code,date,in_people,out_people,name,line,address,x,y
535,411,20161225,35026.0,37469.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
536,411,20171224,32896.0,36240.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
537,411,20171225,34928.0,37625.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
538,412,20151224,34844.0,37560.0,창동,04호선,서울특별시 도봉구 마들로 11길 77 (4호선 창동역),127.04764318915001,37.653339324586206
539,412,20151225,22634.0,24360.0,창동,04호선,서울특별시 도봉구 마들로 11길 77 (4호선 창동역),127.04764318915001,37.653339324586206
540,412,20161224,26106.0,27829.0,창동,04호선,서울특별시 도봉구 마들로 11길 77 (4호선 창동역),127.04764318915001,37.653339324586206
541,412,20161225,19637.0,20889.0,창동,04호선,서울특별시 도봉구 마들로 11길 77 (4호선 창동역),127.04764318915001,37.653339324586206
542,412,20171224,18994.0,20002.0,창동,04호선,서울특별시 도봉구 마들로 11길 77 (4호선 창동역),127.04764318915001,37.653339324586206
543,412,20171225,19287.0,20657.0,창동,04호선,서울특별시 도봉구 마들로 11길 77 (4호선 창동역),127.04764318915001,37.653339324586206
544,413,20151224,40467.0,34143.0,쌍문,04호선,서울특별시 도봉구 도봉로 지하 486-1 (쌍문역),127.03465609756,37.648542605703604
545,413,20151225,25513.0,20907.0,쌍문,04호선,서울특별시 도봉구 도봉로 지하 486-1 (쌍문역),127.03465609756,37.648542605703604
546,413,20161224,29836.0,25327.0,쌍문,04호선,서울특별시 도봉구 도봉로 지하 486-1 (쌍문역),127.03465609756,37.648542605703604
547,413,20161225,22383.0,19365.0,쌍문,04호선,서울특별시 도봉구 도봉로 지하 486-1 (쌍문역),127.03465609756,37.648542605703604
548,413,20171224,21496.0,18272.0,쌍문,04호선,서울특별시 도봉구 도봉로 지하 486-1 (쌍문역),127.03465609756,37.648542605703604
549,413,20171225,23108.0,20062.0,쌍문,04호선,서울특별시 도봉구 도봉로 지하 486-1 (쌍문역),127.03465609756,37.648542605703604
550,414,20151224,54706.0,53558.0,수유,04호선,서울특별시 강북구 도봉로 지하 338 (수유역),127.025510241279,37.637884492978
551,414,20151225,36103.0,34082.0,수유,04호선,서울특별시 강북구 도봉로 지하 338 (수유역),127.025510241279,37.637884492978
552,414,20161224,41575.0,40548.0,수유,04호선,서울특별시 강북구 도봉로 지하 338 (수유역),127.025510241279,37.637884492978
553,414,20161225,32512.0,30556.0,수유,04호선,서울특별시 강북구 도봉로 지하 338 (수유역),127.025510241279,37.637884492978
554,414,20171224,27431.0,26780.0,수유,04호선,서울특별시 강북구 도봉로 지하 338 (수유역),127.025510241279,37.637884492978
555,414,20171225,32238.0,30611.0,수유,04호선,서울특별시 강북구 도봉로 지하 338 (수유역),127.025510241279,37.637884492978
556,415,20151224,22275.0,20343.0,미아,04호선,서울특별시 강북구 도봉로 지하 198 (미아역),127.026041090189,37.6266544891889
557,415,20151225,13692.0,11925.0,미아,04호선,서울특별시 강북구 도봉로 지하 198 (미아역),127.026041090189,37.6266544891889
558,415,20161224,15971.0,14480.0,미아,04호선,서울특별시 강북구 도봉로 지하 198 (미아역),127.026041090189,37.6266544891889
559,415,20161225,12017.0,10840.0,미아,04호선,서울특별시 강북구 도봉로 지하 198 (미아역),127.026041090189,37.6266544891889
560,415,20171224,11101.0,9866.0,미아,04호선,서울특별시 강북구 도봉로 지하 198 (미아역),127.026041090189,37.6266544891889
561,415,20171225,12059.0,10983.0,미아,04호선,서울특별시 강북구 도봉로 지하 198 (미아역),127.026041090189,37.6266544891889
562,416,20151224,41806.0,41246.0,미아사거리,04호선,서울특별시 강북구 도봉로 지하 50 (미아삼거리역),127.03008663664801,37.6132792649944
563,416,20151225,29278.0,27839.0,미아사거리,04호선,서울특별시 강북구 도봉로 지하 50 (미아삼거리역),127.03008663664801,37.6132792649944
564,416,20161224,32793.0,31443.0,미아사거리,04호선,서울특별시 강북구 도봉로 지하 50 (미아삼거리역),127.03008663664801,37.6132792649944
565,416,20161225,23884.0,22547.0,미아사거리,04호선,서울특별시 강북구 도봉로 지하 50 (미아삼거리역),127.03008663664801,37.6132792649944
566,416,20171224,21937.0,20420.0,미아사거리,04호선,서울특별시 강북구 도봉로 지하 50 (미아삼거리역),127.03008663664801,37.6132792649944
567,416,20171225,25140.0,23316.0,미아사거리,04호선,서울특별시 강북구 도봉로 지하 50 (미아삼거리역),127.03008663664801,37.6132792649944
568,417,20151224,32150.0,29939.0,길음,04호선,서울특별시 성북구 동소문로 지하 248 (길음역),127.025059064911,37.6033947825571
569,417,20151225,18893.0,16589.0,길음,04호선,서울특별시 성북구 동소문로 지하 248 (길음역),127.025059064911,37.6033947825571
570,417,20161224,22771.0,21110.0,길음,04호선,서울특별시 성북구 동소문로 지하 248 (길음역),127.025059064911,37.6033947825571
571,417,20161225,16449.0,15121.0,길음,04호선,서울특별시 성북구 동소문로 지하 248 (길음역),127.025059064911,37.6033947825571
572,417,20171224,13862.0,12500.0,길음,04호선,서울특별시 성북구 동소문로 지하 248 (길음역),127.025059064911,37.6033947825571
573,417,20171225,15508.0,14540.0,길음,04호선,서울특별시 성북구 동소문로 지하 248 (길음역),127.025059064911,37.6033947825571
574,418,20151224,31968.0,29449.0,성신여대입구,04호선,서울특별시 성북구 동소문로 지하 102 (성신여대역),127.017124928876,37.5929699315407
575,418,20151225,22704.0,20667.0,성신여대입구,04호선,서울특별시 성북구 동소문로 지하 102 (성신여대역),127.017124928876,37.5929699315407
576,418,20161224,26529.0,24943.0,성신여대입구,04호선,서울특별시 성북구 동소문로 지하 102 (성신여대역),127.017124928876,37.5929699315407
577,418,20161225,20150.0,18545.0,성신여대입구,04호선,서울특별시 성북구 동소문로 지하 102 (성신여대역),127.017124928876,37.5929699315407
578,418,20171224,17700.0,17338.0,성신여대입구,04호선,서울특별시 성북구 동소문로 지하 102 (성신여대역),127.017124928876,37.5929699315407
579,418,20171225,22442.0,20880.0,성신여대입구,04호선,서울특별시 성북구 동소문로 지하 102 (성신여대역),127.017124928876,37.5929699315407
580,419,20151224,18999.0,17861.0,한성대입구,04호선,서울특별시 성북구 삼선교로 지하 1 (한성대입구역),127.00601894894301,37.5884228114979
581,419,20151225,11483.0,10778.0,한성대입구,04호선,서울특별시 성북구 삼선교로 지하 1 (한성대입구역),127.00601894894301,37.5884228114979
582,419,20161224,14019.0,13457.0,한성대입구,04호선,서울특별시 성북구 삼선교로 지하 1 (한성대입구역),127.00601894894301,37.5884228114979
583,419,20161225,9710.0,9372.0,한성대입구,04호선,서울특별시 성북구 삼선교로 지하 1 (한성대입구역),127.00601894894301,37.5884228114979
584,419,20171224,10088.0,9723.0,한성대입구,04호선,서울특별시 성북구 삼선교로 지하 1 (한성대입구역),127.00601894894301,37.5884228114979
585,419,20171225,9945.0,9671.0,한성대입구,04호선,서울특별시 성북구 삼선교로 지하 1 (한성대입구역),127.00601894894301,37.5884228114979
586,420,20151224,64867.0,67731.0,혜화,04호선,서울특별시 종로구 대학로 지하 120 (혜화역),127.00194274550199,37.5820439179086
587,420,20151225,65349.0,70928.0,혜화,04호선,서울특별시 종로구 대학로 지하 120 (혜화역),127.00194274550199,37.5820439179086
588,420,20161224,57881.0,62319.0,혜화,04호선,서울특별시 종로구 대학로 지하 120 (혜화역),127.00194274550199,37.5820439179086
589,420,20161225,46352.0,49281.0,혜화,04호선,서울특별시 종로구 대학로 지하 120 (혜화역),127.00194274550199,37.5820439179086
590,420,20171224,47617.0,51076.0,혜화,04호선,서울특별시 종로구 대학로 지하 120 (혜화역),127.00194274550199,37.5820439179086
591,420,20171225,46872.0,49291.0,혜화,04호선,서울특별시 종로구 대학로 지하 120 (혜화역),127.00194274550199,37.5820439179086
592,421,20151224,50227.0,54272.0,동대문,04호선,서울특별시 중구 마른내로 지하162 (광희동1가),127.010631546623,37.571667604016206
593,421,20151225,43969.0,55240.0,동대문,04호선,서울특별시 중구 마른내로 지하162 (광희동1가),127.010631546623,37.571667604016206
594,421,20161224,45136.0,48159.0,동대문,04호선,서울특별시 중구 마른내로 지하162 (광희동1가),127.010631546623,37.571667604016206
595,421,20161225,29899.0,35426.0,동대문,04호선,서울특별시 중구 마른내로 지하162 (광희동1가),127.010631546623,37.571667604016206
596,421,20171224,26346.0,30053.0,동대문,04호선,서울특별시 중구 마른내로 지하162 (광희동1가),127.010631546623,37.571667604016206
597,421,20171225,35442.0,41367.0,동대문,04호선,서울특별시 중구 마른내로 지하162 (광희동1가),127.010631546623,37.571667604016206
598,422,20151224,54860.0,58978.0,동대문역사문화공원,04호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
599,422,20151225,49118.0,53876.0,동대문역사문화공원,04호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
600,422,20161224,48129.0,48637.0,동대문역사문화공원,04호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
601,422,20161225,38438.0,41036.0,동대문역사문화공원,04호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
602,422,20171224,37712.0,40236.0,동대문역사문화공원,04호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
603,422,20171225,40189.0,41666.0,동대문역사문화공원,04호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
604,423,20151224,40052.0,42089.0,충무로,04호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
605,423,20151225,19672.0,19879.0,충무로,04호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
606,423,20161224,23882.0,24005.0,충무로,04호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
607,423,20161225,15064.0,15329.0,충무로,04호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
608,423,20171224,14475.0,14465.0,충무로,04호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
609,423,20171225,16431.0,16539.0,충무로,04호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
610,424,20151224,59648.0,71421.0,명동,04호선,서울특별시 중구 퇴계로 지하 126 (명동역),126.986400086711,37.5609634671841
611,424,20151225,68256.0,90317.0,명동,04호선,서울특별시 중구 퇴계로 지하 126 (명동역),126.986400086711,37.5609634671841
612,424,20161224,63552.0,79979.0,명동,04호선,서울특별시 중구 퇴계로 지하 126 (명동역),126.986400086711,37.5609634671841
613,424,20161225,54131.0,66066.0,명동,04호선,서울특별시 중구 퇴계로 지하 126 (명동역),126.986400086711,37.5609634671841
614,424,20171224,48145.0,59114.0,명동,04호선,서울특별시 중구 퇴계로 지하 126 (명동역),126.986400086711,37.5609634671841
615,424,20171225,55150.0,65283.0,명동,04호선,서울특별시 중구 퇴계로 지하 126 (명동역),126.986400086711,37.5609634671841
616,425,20151224,37263.0,38252.0,회현,04호선,서울 중구 퇴계로 지하 54,126.978238128257,37.558536761057404
617,425,20151225,24945.0,24225.0,회현,04호선,서울 중구 퇴계로 지하 54,126.978238128257,37.558536761057404
618,425,20161224,33390.0,31929.0,회현,04호선,서울 중구 퇴계로 지하 54,126.978238128257,37.558536761057404
619,425,20161225,15638.0,15175.0,회현,04호선,서울 중구 퇴계로 지하 54,126.978238128257,37.558536761057404
620,425,20171224,15573.0,15617.0,회현,04호선,서울 중구 퇴계로 지하 54,126.978238128257,37.558536761057404
621,425,20171225,23182.0,22859.0,회현,04호선,서울 중구 퇴계로 지하 54,126.978238128257,37.558536761057404
622,426,20151224,90605.0,93632.0,서울역,04호선,서울특별시 세종대로 지하 2 (남대문로 5가) (1호선 서울역),126.972091251236,37.5559802396321
623,426,20151225,64761.0,71633.0,서울역,04호선,서울특별시 세종대로 지하 2 (남대문로 5가) (1호선 서울역),126.972091251236,37.5559802396321
624,426,20161224,72217.0,74464.0,서울역,04호선,서울특별시 세종대로 지하 2 (남대문로 5가) (1호선 서울역),126.972091251236,37.5559802396321
625,426,20161225,53634.0,55970.0,서울역,04호선,서울특별시 세종대로 지하 2 (남대문로 5가) (1호선 서울역),126.972091251236,37.5559802396321
626,426,20171224,49441.0,58016.0,서울역,04호선,서울특별시 세종대로 지하 2 (남대문로 5가) (1호선 서울역),126.972091251236,37.5559802396321
627,426,20171225,54777.0,63212.0,서울역,04호선,서울특별시 세종대로 지하 2 (남대문로 5가) (1호선 서울역),126.972091251236,37.5559802396321
628,427,20151224,20161.0,19369.0,숙대입구,04호선,서울특별시 용산구 한강대로 지하 306(갈월동) (숙대입구역),126.97211812737301,37.5445952301115
629,427,20151225,11812.0,10790.0,숙대입구,04호선,서울특별시 용산구 한강대로 지하 306(갈월동) (숙대입구역),126.97211812737301,37.5445952301115
630,427,20161224,12940.0,11924.0,숙대입구,04호선,서울특별시 용산구 한강대로 지하 306(갈월동) (숙대입구역),126.97211812737301,37.5445952301115
631,427,20161225,10980.0,10506.0,숙대입구,04호선,서울특별시 용산구 한강대로 지하 306(갈월동) (숙대입구역),126.97211812737301,37.5445952301115
632,427,20171224,10435.0,9812.0,숙대입구,04호선,서울특별시 용산구 한강대로 지하 306(갈월동) (숙대입구역),126.97211812737301,37.5445952301115
633,427,20171225,9482.0,9419.0,숙대입구,04호선,서울특별시 용산구 한강대로 지하 306(갈월동) (숙대입구역),126.97211812737301,37.5445952301115
634,428,20151224,15187.0,14752.0,삼각지,04호선,서울특별시 용산구 한강대로 지하185 (한강로1가),126.974053962692,37.5356072956409
635,428,20151225,8235.0,7682.0,삼각지,04호선,서울특별시 용산구 한강대로 지하185 (한강로1가),126.974053962692,37.5356072956409
636,428,20161224,10646.0,9724.0,삼각지,04호선,서울특별시 용산구 한강대로 지하185 (한강로1가),126.974053962692,37.5356072956409
637,428,20161225,6837.0,6502.0,삼각지,04호선,서울특별시 용산구 한강대로 지하185 (한강로1가),126.974053962692,37.5356072956409
638,428,20171224,7868.0,7402.0,삼각지,04호선,서울특별시 용산구 한강대로 지하185 (한강로1가),126.974053962692,37.5356072956409
639,428,20171225,6946.0,6555.0,삼각지,04호선,서울특별시 용산구 한강대로 지하185 (한강로1가),126.974053962692,37.5356072956409
640,429,20151224,16998.0,17869.0,신용산,04호선,서울특별시 용산구 한강대로 지하 112(한강로2가) (신용산역),126.967965039183,37.5292591489375
641,429,20151225,9240.0,9885.0,신용산,04호선,서울특별시 용산구 한강대로 지하 112(한강로2가) (신용산역),126.967965039183,37.5292591489375
642,429,20161224,10893.0,11323.0,신용산,04호선,서울특별시 용산구 한강대로 지하 112(한강로2가) (신용산역),126.967965039183,37.5292591489375
643,429,20161225,7425.0,7484.0,신용산,04호선,서울특별시 용산구 한강대로 지하 112(한강로2가) (신용산역),126.967965039183,37.5292591489375
644,429,20171224,8703.0,8846.0,신용산,04호선,서울특별시 용산구 한강대로 지하 112(한강로2가) (신용산역),126.967965039183,37.5292591489375
645,429,20171225,9809.0,9486.0,신용산,04호선,서울특별시 용산구 한강대로 지하 112(한강로2가) (신용산역),126.967965039183,37.5292591489375
658,432,20151224,27243.0,30343.0,총신대입구,04호선,서울특별시 동작구 동작대로 지하 117(사당동) (4호선 총신대입구역),126.982211871752,37.486799595799496
659,432,20151225,16531.0,17848.0,총신대입구,04호선,서울특별시 동작구 동작대로 지하 117(사당동) (4호선 총신대입구역),126.982211871752,37.486799595799496
660,432,20161224,19532.0,21804.0,총신대입구,04호선,서울특별시 동작구 동작대로 지하 117(사당동) (4호선 총신대입구역),126.982211871752,37.486799595799496
661,432,20161225,14417.0,15916.0,총신대입구,04호선,서울특별시 동작구 동작대로 지하 117(사당동) (4호선 총신대입구역),126.982211871752,37.486799595799496
662,432,20171224,13457.0,15021.0,총신대입구,04호선,서울특별시 동작구 동작대로 지하 117(사당동) (4호선 총신대입구역),126.982211871752,37.486799595799496
663,432,20171225,13865.0,15581.0,총신대입구,04호선,서울특별시 동작구 동작대로 지하 117(사당동) (4호선 총신대입구역),126.982211871752,37.486799595799496
664,433,20151224,86817.0,82563.0,사당,04호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
665,433,20151225,51320.0,50868.0,사당,04호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
666,433,20161224,61461.0,62185.0,사당,04호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
667,433,20161225,46001.0,48394.0,사당,04호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
668,433,20171224,44869.0,45184.0,사당,04호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
669,433,20171225,43136.0,45507.0,사당,04호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
682,1003,20151224,50398.0,49914.0,용산,01호선,서울 용산구 한강대로23길 55,126.964824061815,37.530076364579394
683,1003,20151225,44412.0,47669.0,용산,01호선,서울 용산구 한강대로23길 55,126.964824061815,37.530076364579394
684,1003,20161224,45969.0,49272.0,용산,01호선,서울 용산구 한강대로23길 55,126.964824061815,37.530076364579394
685,1003,20161225,39887.0,38255.0,용산,01호선,서울 용산구 한강대로23길 55,126.964824061815,37.530076364579394
686,1003,20171224,44880.0,45151.0,용산,01호선,서울 용산구 한강대로23길 55,126.964824061815,37.530076364579394
687,1003,20171225,48303.0,45436.0,용산,01호선,서울 용산구 한강대로23길 55,126.964824061815,37.530076364579394
688,1004,20151224,53255.0,52994.0,노량진,01호선,서울 동작구 노량진로 174,126.94539228083099,37.5136064876753
689,1004,20151225,43609.0,44018.0,노량진,01호선,서울 동작구 노량진로 174,126.94539228083099,37.5136064876753
690,1004,20161224,46385.0,46183.0,노량진,01호선,서울 동작구 노량진로 174,126.94539228083099,37.5136064876753
691,1004,20161225,33797.0,35771.0,노량진,01호선,서울 동작구 노량진로 174,126.94539228083099,37.5136064876753
692,1004,20171224,31377.0,32189.0,노량진,01호선,서울 동작구 노량진로 174,126.94539228083099,37.5136064876753
693,1004,20171225,33441.0,34836.0,노량진,01호선,서울 동작구 노량진로 174,126.94539228083099,37.5136064876753
694,1006,20151224,63096.0,68463.0,영등포,01호선,서울 영등포구 경인로 846,126.90787602747,37.5156836953862
695,1006,20151225,59444.0,61517.0,영등포,01호선,서울 영등포구 경인로 846,126.90787602747,37.5156836953862
696,1006,20161224,64764.0,68235.0,영등포,01호선,서울 영등포구 경인로 846,126.90787602747,37.5156836953862
697,1006,20161225,54574.0,54940.0,영등포,01호선,서울 영등포구 경인로 846,126.90787602747,37.5156836953862
698,1006,20171224,53030.0,54483.0,영등포,01호선,서울 영등포구 경인로 846,126.90787602747,37.5156836953862
699,1006,20171225,53607.0,53546.0,영등포,01호선,서울 영등포구 경인로 846,126.90787602747,37.5156836953862
700,1007,20151224,79215.0,79965.0,신도림,01호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
701,1007,20151225,53120.0,54494.0,신도림,01호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
702,1007,20161224,61607.0,63316.0,신도림,01호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
703,1007,20161225,44626.0,45376.0,신도림,01호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
704,1007,20171224,42462.0,43309.0,신도림,01호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
705,1007,20171225,44570.0,45066.0,신도림,01호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
706,1015,20151224,35200.0,33647.0,회기,01호선,서울 동대문구 경희대로 23,127.05262140539699,37.5954655474126
707,1015,20151225,24361.0,23180.0,회기,01호선,서울 동대문구 경희대로 23,127.05262140539699,37.5954655474126
708,1015,20161224,27428.0,25703.0,회기,01호선,서울 동대문구 경희대로 23,127.05262140539699,37.5954655474126
709,1015,20161225,21472.0,21141.0,회기,01호선,서울 동대문구 경희대로 23,127.05262140539699,37.5954655474126
710,1015,20171224,22649.0,21869.0,회기,01호선,서울 동대문구 경희대로 23,127.05262140539699,37.5954655474126
711,1015,20171225,19899.0,20014.0,회기,01호선,서울 동대문구 경희대로 23,127.05262140539699,37.5954655474126
712,1018,20151224,28602.0,29619.0,석계,01호선,서울특별시 노원구 화랑로 지하347-1 (월계동),127.06568715944701,37.6150068855165
713,1018,20151225,18277.0,18767.0,석계,01호선,서울특별시 노원구 화랑로 지하347-1 (월계동),127.06568715944701,37.6150068855165
714,1018,20161224,20742.0,21184.0,석계,01호선,서울특별시 노원구 화랑로 지하347-1 (월계동),127.06568715944701,37.6150068855165
715,1018,20161225,15197.0,16060.0,석계,01호선,서울특별시 노원구 화랑로 지하347-1 (월계동),127.06568715944701,37.6150068855165
716,1018,20171224,14698.0,15101.0,석계,01호선,서울특별시 노원구 화랑로 지하347-1 (월계동),127.06568715944701,37.6150068855165
717,1018,20171225,15967.0,16774.0,석계,01호선,서울특별시 노원구 화랑로 지하347-1 (월계동),127.06568715944701,37.6150068855165
724,1022,20151225,22634.0,24360.0,창동,01호선,서울특별시 도봉구 마들로 11길 77 (4호선 창동역),127.04764318915001,37.653339324586206
725,1022,20161224,26106.0,27829.0,창동,01호선,서울특별시 도봉구 마들로 11길 77 (4호선 창동역),127.04764318915001,37.653339324586206
726,1032,20151224,16088.0,14047.0,신길,01호선,서울 영등포구 영등포로 327,126.91827217851002,37.5168013825121
727,1032,20151225,9344.0,7785.0,신길,01호선,서울 영등포구 영등포로 327,126.91827217851002,37.5168013825121
728,1032,20161224,10932.0,9264.0,신길,01호선,서울 영등포구 영등포로 327,126.91827217851002,37.5168013825121
729,1032,20161225,8015.0,7120.0,신길,01호선,서울 영등포구 영등포로 327,126.91827217851002,37.5168013825121
730,1032,20171224,7818.0,6715.0,신길,01호선,서울 영등포구 영등포로 327,126.91827217851002,37.5168013825121
731,1032,20171225,8066.0,7343.0,신길,01호선,서울 영등포구 영등포로 327,126.91827217851002,37.5168013825121
732,1701,20151224,26101.0,26912.0,구로,01호선,서울 구로구 구로중앙로 174,126.88225041102301,37.5033243797635
733,1701,20151225,15509.0,16672.0,구로,01호선,서울 구로구 구로중앙로 174,126.88225041102301,37.5033243797635
734,1701,20161224,19023.0,20296.0,구로,01호선,서울 구로구 구로중앙로 174,126.88225041102301,37.5033243797635
735,1701,20161225,15250.0,15489.0,구로,01호선,서울 구로구 구로중앙로 174,126.88225041102301,37.5033243797635
736,1701,20171224,14059.0,14928.0,구로,01호선,서울 구로구 구로중앙로 174,126.88225041102301,37.5033243797635
737,1701,20171225,14743.0,14373.0,구로,01호선,서울 구로구 구로중앙로 174,126.88225041102301,37.5033243797635
738,1702,20151224,75930.0,76401.0,가산디지털단지,01호선,서울특별시 금천구 벚꽃로 309 (가산동),126.882661758356,37.4803959660982
739,1702,20151225,23902.0,25088.0,가산디지털단지,01호선,서울특별시 금천구 벚꽃로 309 (가산동),126.882661758356,37.4803959660982
740,1702,20161224,27427.0,28880.0,가산디지털단지,01호선,서울특별시 금천구 벚꽃로 309 (가산동),126.882661758356,37.4803959660982
741,1702,20161225,20945.0,21539.0,가산디지털단지,01호선,서울특별시 금천구 벚꽃로 309 (가산동),126.882661758356,37.4803959660982
742,1702,20171224,18576.0,19530.0,가산디지털단지,01호선,서울특별시 금천구 벚꽃로 309 (가산동),126.882661758356,37.4803959660982
743,1702,20171225,20120.0,20818.0,가산디지털단지,01호선,서울특별시 금천구 벚꽃로 309 (가산동),126.882661758356,37.4803959660982
750,1714,20151224,19305.0,19830.0,독산,01호선,서울 금천구 시흥대로 334,126.897847325412,37.4633309522334
751,1714,20151225,9483.0,9473.0,독산,01호선,서울 금천구 시흥대로 334,126.897847325412,37.4633309522334
752,1714,20161224,10994.0,11162.0,독산,01호선,서울 금천구 시흥대로 334,126.897847325412,37.4633309522334
753,1714,20161225,7544.0,7630.0,독산,01호선,서울 금천구 시흥대로 334,126.897847325412,37.4633309522334
754,1714,20171224,7407.0,7353.0,독산,01호선,서울 금천구 시흥대로 334,126.897847325412,37.4633309522334
755,1714,20171225,8314.0,8555.0,독산,01호선,서울 금천구 시흥대로 334,126.897847325412,37.4633309522334
756,1801,20151224,26911.0,26856.0,개봉,01호선,서울 구로구 경인로40길 47,126.858715959622,37.4946417150651
757,1801,20151225,17338.0,16751.0,개봉,01호선,서울 구로구 경인로40길 47,126.858715959622,37.4946417150651
758,1801,20161224,21894.0,21581.0,개봉,01호선,서울 구로구 경인로40길 47,126.858715959622,37.4946417150651
759,1801,20161225,16574.0,16074.0,개봉,01호선,서울 구로구 경인로40길 47,126.858715959622,37.4946417150651
760,1801,20171224,15675.0,15152.0,개봉,01호선,서울 구로구 경인로40길 47,126.858715959622,37.4946417150651
761,1801,20171225,17267.0,17068.0,개봉,01호선,서울 구로구 경인로40길 47,126.858715959622,37.4946417150651
768,1813,20151224,6703.0,6653.0,구일,01호선,서울특별시 구로구 구로1동,126.86741029999999,37.496272999999995
769,1813,20151225,3826.0,3733.0,구일,01호선,서울특별시 구로구 구로1동,126.86741029999999,37.496272999999995
770,1813,20161224,9042.0,12694.0,구일,01호선,서울특별시 구로구 구로1동,126.86741029999999,37.496272999999995
771,1813,20161225,8140.0,3420.0,구일,01호선,서울특별시 구로구 구로1동,126.86741029999999,37.496272999999995
772,1813,20171224,3997.0,4532.0,구일,01호선,서울특별시 구로구 구로1동,126.86741029999999,37.496272999999995
773,1813,20171225,14980.0,16854.0,구일,01호선,서울특별시 구로구 구로1동,126.86741029999999,37.496272999999995
774,1821,20151224,20714.0,18896.0,온수,01호선,서울특별시 구로구 경인로3길 지하64 (온수동),126.823847928009,37.491967536505605
775,1821,20151225,10300.0,10165.0,온수,01호선,서울특별시 구로구 경인로3길 지하64 (온수동),126.823847928009,37.491967536505605
776,1821,20161224,13089.0,13009.0,온수,01호선,서울특별시 구로구 경인로3길 지하64 (온수동),126.823847928009,37.491967536505605
777,1821,20161225,9827.0,9877.0,온수,01호선,서울특별시 구로구 경인로3길 지하64 (온수동),126.823847928009,37.491967536505605
778,1821,20171224,9347.0,9145.0,온수,01호선,서울특별시 구로구 경인로3길 지하64 (온수동),126.823847928009,37.491967536505605
779,1821,20171225,9390.0,9390.0,온수,01호선,서울특별시 구로구 경인로3길 지하64 (온수동),126.823847928009,37.491967536505605
792,1903,20151224,17278.0,15432.0,도봉산,01호선,서울 도봉구 도봉로 948,127.046062716639,37.6895116783324
793,1903,20151225,12505.0,12268.0,도봉산,01호선,서울 도봉구 도봉로 948,127.046062716639,37.6895116783324
794,1903,20161224,14574.0,13727.0,도봉산,01호선,서울 도봉구 도봉로 948,127.046062716639,37.6895116783324
795,1903,20161225,14063.0,14065.0,도봉산,01호선,서울 도봉구 도봉로 948,127.046062716639,37.6895116783324
796,1903,20171224,10003.0,9694.0,도봉산,01호선,서울 도봉구 도봉로 948,127.046062716639,37.6895116783324
797,1903,20171225,12288.0,11855.0,도봉산,01호선,서울 도봉구 도봉로 948,127.046062716639,37.6895116783324
810,2513,20151224,20122.0,22330.0,김포공항,05호선,서울특별시 강서구 하늘길 지하77 (방화동),126.80191588831,37.5619657741382
811,2513,20151225,18009.0,20844.0,김포공항,05호선,서울특별시 강서구 하늘길 지하77 (방화동),126.80191588831,37.5619657741382
